pos@evp1982m	@evp1982m	45.04	45.3	VERB
pos@evp1982m	@evp1982m	45.3	45.56	VERB
pos@evp1982m	@evp1982m	45.56	45.82	PRON
pos@evp1982m	@evp1982m	45.82	46.08	ADP
pos@evp1982m	@evp1982m	46.08	46.34	NOUN
pos@evp1982m	@evp1982m	46.34	46.6	PRON
pos@evp1982m	@evp1982m	46.6	46.86	PART
pos@evp1982m	@evp1982m	46.86	47.12	VERB
pos@evp1982m	@evp1982m	47.12	47.389	VERB
pos@evp1982m	@evp1982m	47.389	47.665	PRON
pos@evp1982m	@evp1982m	47.665	47.912	NOUN
pos@evp1982m	@evp1982m	47.912	48.183	PRON
pos@evp1982m	@evp1982m	48.183	48.454	PART
pos@evp1982m	@evp1982m	48.454	48.725	VERB
pos@evp1982m	@evp1982m	48.725	48.996	PRON
pos@evp1982m	@evp1982m	48.996	49.267	VERB
pos@evp1982m	@evp1982m	49.267	49.538	ADP
pos@evp1982m	@evp1982m	49.538	49.809	ADJ
pos@evp1982m	@evp1982m	49.809	50.08	NOUN
pos@evp1982m	@evp1982m	50.08	50.351	ADP
pos@evp1982m	@evp1982m	50.351	50.622	NOUN
pos@evp1982m	@evp1982m	50.622	50.9	PUNCT
pos@evp1982m	@evp1982m	50.99	51.231	SCONJ
pos@evp1982m	@evp1982m	51.231	51.472	AUX
pos@evp1982m	@evp1982m	51.472	51.713	PRON
pos@evp1982m	@evp1982m	51.713	51.954	VERB
pos@evp1982m	@evp1982m	51.954	52.195	SCONJ
pos@evp1982m	@evp1982m	52.195	52.436	INTJ
pos@evp1982m	@evp1982m	52.436	52.677	VERB
pos@evp1982m	@evp1982m	52.677	52.918	NOUN
pos@evp1982m	@evp1982m	52.918	53.159	ADP
pos@evp1982m	@evp1982m	53.159	53.4	X
pos@evp1982m	@evp1982m	53.4	53.641	CCONJ
pos@evp1982m	@evp1982m	53.641	53.882	VERB
pos@evp1982m	@evp1982m	53.882	54.123	AUX
pos@evp1982m	@evp1982m	54.123	54.364	PRON
pos@evp1982m	@evp1982m	54.364	54.605	VERB
pos@evp1982m	@evp1982m	54.605	54.846	PRON
pos@evp1982m	@evp1982m	54.846	55.087	VERB
pos@evp1982m	@evp1982m	55.087	55.328	AUX
pos@evp1982m	@evp1982m	55.328	55.569	AUX
pos@evp1982m	@evp1982m	55.569	55.81	ADV
pos@evp1982m	@evp1982m	55.81	56.051	ADJ
pos@evp1982m	@evp1982m	56.051	56.292	NOUN
pos@evp1982m	@evp1982m	56.292	56.533	PUNCT
pos@evp1982m	@evp1982m	56.533	56.79	PUNCT
pos@evp1982m	@evp1982m	57.615	57.836	PRON
pos@evp1982m	@evp1982m	57.836	58.057	VERB
pos@evp1982m	@evp1982m	58.057	58.278	PUNCT
pos@evp1982m	@evp1982m	58.278	58.5	PUNCT
pos@evp1982m	@evp1982m	62.54	62.86	INTJ
pos@evp1982m	@evp1982m	71.07	71.21	CCONJ
pos@evp1982m	@evp1982m	71.308	71.595	PRON
pos@evp1982m	@evp1982m	71.595	71.882	ADV
pos@evp1982m	@evp1982m	71.882	72.169	ADV
pos@evp1982m	@evp1982m	72.169	72.456	INTJ
pos@evp1982m	@evp1982m	72.456	72.743	VERB
pos@evp1982m	@evp1982m	72.743	73.03	PUNCT
pos@evp1982m	@evp1982m	73.03	73.319	PUNCT
pos@evp1982m	@evp1982m	83.008	83.123	PRON
pos@evp1982m	@evp1982m	83.123	83.238	ADV
pos@evp1982m	@evp1982m	83.238	83.353	PART
pos@evp1982m	@evp1982m	83.353	83.468	VERB
pos@evp1982m	@evp1982m	83.468	83.583	PUNCT
pos@evp1982m	@evp1982m	83.583	83.7	PUNCT
pos@evp1982m	@evp1982m	147.466	147.677	INTJ
pos@evp1982m	@evp1982m	147.677	147.888	PUNCT
pos@evp1982m	@evp1982m	147.888	148.099	PRON
pos@evp1982m	@evp1982m	148.099	148.31	VERB
pos@evp1982m	@evp1982m	148.31	148.521	PUNCT
pos@evp1982m	@evp1982m	148.521	148.732	ADJ
pos@evp1982m	@evp1982m	148.732	148.943	INTJ
pos@evp1982m	@evp1982m	148.943	149.154	PUNCT
pos@evp1982m	@evp1982m	149.154	149.365	PUNCT
pos@evp1982m	@evp1982m	149.365	149.576	NOUN
pos@evp1982m	@evp1982m	149.576	149.787	ADV
pos@evp1982m	@evp1982m	149.787	149.998	PART
pos@evp1982m	@evp1982m	149.998	150.209	ADV
pos@evp1982m	@evp1982m	150.209	150.42	ADV
pos@evp1982m	@evp1982m	150.42	150.631	NOUN
pos@evp1982m	@evp1982m	150.631	150.842	PRON
pos@evp1982m	@evp1982m	150.842	151.053	ADJ
pos@evp1982m	@evp1982m	151.053	151.264	NOUN
pos@evp1982m	@evp1982m	151.264	151.475	PUNCT
pos@evp1982m	@evp1982m	151.475	151.705	PUNCT
pos@evp1982m	@evp1982m	161.822	162.178	INTJ
pos@evp1982m	@evp1982m	162.178	162.534	ADJ
pos@evp1982m	@evp1982m	162.534	162.89	NOUN
pos@evp1982m	@evp1982m	162.89	163.246	VERB
pos@evp1982m	@evp1982m	163.246	163.602	ADP
pos@evp1982m	@evp1982m	163.602	163.958	ADJ
pos@evp1982m	@evp1982m	163.958	164.314	NOUN
pos@evp1982m	@evp1982m	164.314	164.67	PRON
pos@evp1982m	@evp1982m	164.67	165.026	SCONJ
pos@evp1982m	@evp1982m	165.026	165.382	NOUN
pos@evp1982m	@evp1982m	165.382	165.738	ADJ
pos@evp1982m	@evp1982m	165.738	166.094	NOUN
pos@evp1982m	@evp1982m	166.094	166.45	ADV
pos@evp1982m	@evp1982m	166.45	166.806	ADJ
pos@evp1982m	@evp1982m	166.806	167.162	ADJ
pos@evp1982m	@evp1982m	167.162	167.518	SCONJ
pos@evp1982m	@evp1982m	167.518	167.874	NOUN
pos@evp1982m	@evp1982m	167.874	168.23	VERB
pos@evp1982m	@evp1982m	168.23	168.586	VERB
pos@evp1982m	@evp1982m	168.586	168.942	SCONJ
pos@evp1982m	@evp1982m	168.942	169.298	PRON
pos@evp1982m	@evp1982m	169.298	169.654	PART
pos@evp1982m	@evp1982m	169.654	170.01	ADJ
pos@evp1982m	@evp1982m	170.01	170.366	PUNCT
pos@evp1982m	@evp1982m	170.366	170.722	PRON
pos@evp1982m	@evp1982m	170.722	171.078	n
pos@evp1982m	@evp1982m	171.078	171.434	PART
pos@evp1982m	@evp1982m	171.434	171.79	ADV
pos@evp1982m	@evp1982m	171.79	172.146	ADJ
pos@evp1982m	@evp1982m	172.146	172.502	NOUN
pos@evp1982m	@evp1982m	172.502	172.858	PUNCT
pos@evp1982m	@evp1982m	172.858	173.214	DET
pos@evp1982m	@evp1982m	173.214	173.57	ADV
pos@evp1982m	@evp1982m	173.57	173.926	ADV
pos@evp1982m	@evp1982m	173.926	174.282	ADJ
pos@evp1982m	@evp1982m	174.282	174.638	PUNCT
pos@evp1982m	@evp1982m	174.638	174.999	PUNCT
pos@evp1982m	@evp1982m	177.829	178.027	PRON
pos@evp1982m	@evp1982m	178.027	178.225	ADP
pos@evp1982m	@evp1982m	178.225	178.423	PRON
pos@evp1982m	@evp1982m	178.423	178.621	VERB
pos@evp1982m	@evp1982m	178.621	178.819	ADV
pos@evp1982m	@evp1982m	178.819	179.017	PUNCT
pos@evp1982m	@evp1982m	179.017	179.219	PUNCT
pos@evp1982m	@evp1982m	189.998	190.328	INTJ
pos@evp1982m	@evp1982m	190.328	190.658	PRON
pos@evp1982m	@evp1982m	190.658	190.988	SCONJ
pos@evp1982m	@evp1982m	190.988	191.318	NOUN
pos@evp1982m	@evp1982m	191.318	191.648	VERB
pos@evp1982m	@evp1982m	191.648	191.978	PUNCT
pos@evp1982m	@evp1982m	191.978	192.308	INTJ
pos@evp1982m	@evp1982m	192.308	192.638	ADJ
pos@evp1982m	@evp1982m	192.638	192.968	PART
pos@evp1982m	@evp1982m	192.968	193.298	VERB
pos@evp1982m	@evp1982m	193.298	193.628	PRON
pos@evp1982m	@evp1982m	193.628	193.958	ADJ
pos@evp1982m	@evp1982m	193.958	194.288	PUNCT
pos@evp1982m	@evp1982m	194.288	194.618	INTJ
pos@evp1982m	@evp1982m	194.618	194.948	PUNCT
pos@evp1982m	@evp1982m	194.948	195.278	ADV
pos@evp1982m	@evp1982m	195.278	195.608	VERB
pos@evp1982m	@evp1982m	195.608	195.938	ADJ
pos@evp1982m	@evp1982m	195.938	196.268	NOUN
pos@evp1982m	@evp1982m	196.268	196.598	PUNCT
pos@evp1982m	@evp1982m	196.598	196.928	SCONJ
pos@evp1982m	@evp1982m	196.928	197.258	SCONJ
pos@evp1982m	@evp1982m	197.258	197.588	SCONJ
pos@evp1982m	@evp1982m	197.588	197.918	PRON
pos@evp1982m	@evp1982m	197.918	198.248	AUX
pos@evp1982m	@evp1982m	198.248	198.578	SCONJ
pos@evp1982m	@evp1982m	198.578	198.908	NOUN
pos@evp1982m	@evp1982m	198.908	199.238	AUX
pos@evp1982m	@evp1982m	199.238	199.568	VERB
pos@evp1982m	@evp1982m	199.568	199.898	VERB
pos@evp1982m	@evp1982m	199.898	200.228	CCONJ
pos@evp1982m	@evp1982m	200.228	200.558	AUX
pos@evp1982m	@evp1982m	200.558	200.888	NOUN
pos@evp1982m	@evp1982m	200.888	201.218	ADV
pos@evp1982m	@evp1982m	201.218	201.548	ADV
pos@evp1982m	@evp1982m	201.548	201.878	PRON
pos@evp1982m	@evp1982m	201.878	202.208	ADV
pos@evp1982m	@evp1982m	202.208	202.538	VERB
pos@evp1982m	@evp1982m	202.538	202.868	PUNCT
pos@evp1982m	@evp1982m	202.868	203.219	PUNCT
pos@evp1982m	@evp1982m	226.438	226.797	CCONJ
pos@evp1982m	@evp1982m	226.797	227.156	PRON
pos@evp1982m	@evp1982m	227.156	227.515	VERB
pos@evp1982m	@evp1982m	227.515	227.874	SCONJ
pos@evp1982m	@evp1982m	227.874	228.233	PUNCT
pos@evp1982m	@evp1982m	228.233	228.592	INTJ
pos@evp1982m	@evp1982m	228.592	228.951	INTJ
pos@evp1982m	@evp1982m	228.951	229.31	PUNCT
pos@evp1982m	@evp1982m	229.31	229.669	ADP
pos@evp1982m	@evp1982m	229.669	230.028	INTJ
pos@evp1982m	@evp1982m	230.028	230.387	PUNCT
pos@evp1982m	@evp1982m	230.387	230.746	ADV
pos@evp1982m	@evp1982m	230.746	231.105	VERB
pos@evp1982m	@evp1982m	231.105	231.464	PART
pos@evp1982m	@evp1982m	231.464	231.823	DET
pos@evp1982m	@evp1982m	231.823	232.182	INTJ
pos@evp1982m	@evp1982m	232.182	232.541	PUNCT
pos@evp1982m	@evp1982m	232.541	232.9	NOUN
pos@evp1982m	@evp1982m	232.9	233.259	NOUN
pos@evp1982m	@evp1982m	233.259	233.618	PART
pos@evp1982m	@evp1982m	233.618	233.977	PRON
pos@evp1982m	@evp1982m	233.977	234.336	SCONJ
pos@evp1982m	@evp1982m	234.336	234.695	PRON
pos@evp1982m	@evp1982m	234.695	235.054	PART
pos@evp1982m	@evp1982m	235.054	235.413	ADP
pos@evp1982m	@evp1982m	235.413	235.772	PRON
pos@evp1982m	@evp1982m	235.772	236.131	ADV
pos@evp1982m	@evp1982m	236.131	236.49	AUX
pos@evp1982m	@evp1982m	236.49	236.849	ADJ
pos@evp1982m	@evp1982m	236.849	237.208	CCONJ
pos@evp1982m	@evp1982m	237.208	237.567	ADJ
pos@evp1982m	@evp1982m	237.567	237.926	NOUN
pos@evp1982m	@evp1982m	237.926	238.285	CCONJ
pos@evp1982m	@evp1982m	238.285	238.644	ADJ
pos@evp1982m	@evp1982m	238.644	239.003	CCONJ
pos@evp1982m	@evp1982m	239.003	239.362	ADJ
pos@evp1982m	@evp1982m	239.362	239.721	DET
pos@evp1982m	@evp1982m	239.721	240.08	ADV
pos@evp1982m	@evp1982m	240.08	240.439	NOUN
pos@evp1982m	@evp1982m	240.439	240.798	PUNCT
pos@evp1982m	@evp1982m	240.798	241.157	CCONJ
pos@evp1982m	@evp1982m	241.157	241.516	PROPN
pos@evp1982m	@evp1982m	241.516	241.875	VERB
pos@evp1982m	@evp1982m	241.875	242.234	ADV
pos@evp1982m	@evp1982m	242.234	242.593	NOUN
pos@evp1982m	@evp1982m	242.593	242.952	CCONJ
pos@evp1982m	@evp1982m	242.952	243.311	VERB
pos@evp1982m	@evp1982m	243.311	243.67	PROPN
pos@evp1982m	@evp1982m	243.67	244.029	PROPN
pos@evp1982m	@evp1982m	244.029	244.388	CCONJ
pos@evp1982m	@evp1982m	244.388	244.747	PROPN
pos@evp1982m	@evp1982m	244.747	245.106	PROPN
pos@evp1982m	@evp1982m	245.106	245.465	VERB
pos@evp1982m	@evp1982m	245.465	245.824	ADV
pos@evp1982m	@evp1982m	245.824	246.183	PUNCT
pos@evp1982m	@evp1982m	246.183	246.548	PUNCT
pos@evp1982m	@evp1982m	247.542	247.918	INTJ
pos@evp1982m	@evp1982m	247.918	248.294	PUNCT
pos@evp1982m	@evp1982m	248.294	248.67	PRON
pos@evp1982m	@evp1982m	248.67	249.046	VERB
pos@evp1982m	@evp1982m	249.046	249.422	ADP
pos@evp1982m	@evp1982m	249.422	249.798	ADV
pos@evp1982m	@evp1982m	249.798	250.174	ADJ
pos@evp1982m	@evp1982m	250.174	250.55	NOUN
pos@evp1982m	@evp1982m	250.55	250.926	PUNCT
pos@evp1982m	@evp1982m	250.926	251.302	CCONJ
pos@evp1982m	@evp1982m	251.302	251.678	INTJ
pos@evp1982m	@evp1982m	251.678	252.054	NOUN
pos@evp1982m	@evp1982m	252.054	252.43	ADJ
pos@evp1982m	@evp1982m	252.43	252.806	SCONJ
pos@evp1982m	@evp1982m	252.806	253.182	VERB
pos@evp1982m	@evp1982m	253.182	253.558	NOUN
pos@evp1982m	@evp1982m	253.558	253.934	NOUN
pos@evp1982m	@evp1982m	253.934	254.31	PUNCT
pos@evp1982m	@evp1982m	254.31	254.686	NOUN
pos@evp1982m	@evp1982m	254.686	255.062	CCONJ
pos@evp1982m	@evp1982m	255.062	255.438	ADV
pos@evp1982m	@evp1982m	255.438	255.814	ADV
pos@evp1982m	@evp1982m	255.814	256.19	CCONJ
pos@evp1982m	@evp1982m	256.19	256.566	NOUN
pos@evp1982m	@evp1982m	256.566	256.942	ADJ
pos@evp1982m	@evp1982m	256.942	257.318	VERB
pos@evp1982m	@evp1982m	257.318	257.694	ADV
pos@evp1982m	@evp1982m	257.694	258.07	CCONJ
pos@evp1982m	@evp1982m	258.07	258.446	NOUN
pos@evp1982m	@evp1982m	258.446	258.822	PUNCT
pos@evp1982m	@evp1982m	258.822	259.198	PRON
pos@evp1982m	@evp1982m	259.198	259.574	ADV
pos@evp1982m	@evp1982m	259.574	259.95	ADV
pos@evp1982m	@evp1982m	259.95	260.326	ADV
pos@evp1982m	@evp1982m	260.326	260.702	VERB
pos@evp1982m	@evp1982m	260.702	261.078	PART
pos@evp1982m	@evp1982m	261.078	261.454	VERB
pos@evp1982m	@evp1982m	261.454	261.83	INTJ
pos@evp1982m	@evp1982m	261.83	262.206	PUNCT
pos@evp1982m	@evp1982m	262.206	262.582	PRON
pos@evp1982m	@evp1982m	262.582	262.958	VERB
pos@evp1982m	@evp1982m	262.958	263.334	ADP
pos@evp1982m	@evp1982m	263.334	263.71	ADV
pos@evp1982m	@evp1982m	263.71	264.086	ADJ
pos@evp1982m	@evp1982m	264.086	264.462	NOUN
pos@evp1982m	@evp1982m	264.462	264.838	PRON
pos@evp1982m	@evp1982m	264.838	265.214	INTJ
pos@evp1982m	@evp1982m	265.214	265.59	ADJ
pos@evp1982m	@evp1982m	265.59	265.966	CCONJ
pos@evp1982m	@evp1982m	265.966	266.342	ADJ
pos@evp1982m	@evp1982m	266.342	266.718	PRON
pos@evp1982m	@evp1982m	266.718	267.094	PUNCT
pos@evp1982m	@evp1982m	267.094	267.47	INTJ
pos@evp1982m	@evp1982m	267.47	267.846	INTJ
pos@evp1982m	@evp1982m	267.846	268.222	ADP
pos@evp1982m	@evp1982m	268.222	268.598	NOUN
pos@evp1982m	@evp1982m	268.598	268.974	PUNCT
pos@evp1982m	@evp1982m	268.974	269.35	PRON
pos@evp1982m	@evp1982m	269.35	269.726	INTJ
pos@evp1982m	@evp1982m	269.726	270.102	PRON
pos@evp1982m	@evp1982m	270.102	270.478	PART
pos@evp1982m	@evp1982m	270.478	270.854	VERB
pos@evp1982m	@evp1982m	270.854	271.23	ADV
pos@evp1982m	@evp1982m	271.23	271.606	ADV
pos@evp1982m	@evp1982m	271.606	271.982	VERB
pos@evp1982m	@evp1982m	271.982	272.358	PART
pos@evp1982m	@evp1982m	272.358	272.734	DET
pos@evp1982m	@evp1982m	272.734	273.11	PUNCT
pos@evp1982m	@evp1982m	273.11	273.486	INTJ
pos@evp1982m	@evp1982m	273.486	273.862	ADJ
pos@evp1982m	@evp1982m	273.862	274.238	NOUN
pos@evp1982m	@evp1982m	274.238	274.614	ADP
pos@evp1982m	@evp1982m	274.614	274.99	NOUN
pos@evp1982m	@evp1982m	274.99	275.366	ADP
pos@evp1982m	@evp1982m	275.366	275.742	PROPN
pos@evp1982m	@evp1982m	275.742	276.118	PUNCT
pos@evp1982m	@evp1982m	276.118	276.516	PUNCT
pos@evp1982m	@evp1982m	280.032	280.282	PRON
pos@evp1982m	@evp1982m	280.282	280.532	PART
pos@evp1982m	@evp1982m	280.532	280.782	PRON
pos@evp1982m	@evp1982m	280.782	281.032	VERB
pos@evp1982m	@evp1982m	281.032	281.282	PRON
pos@evp1982m	@evp1982m	281.282	281.532	VERB
pos@evp1982m	@evp1982m	281.532	281.782	PUNCT
pos@evp1982m	@evp1982m	281.782	282.032	PUNCT
pos@evp1982m	@evp1982m	283.016	283.274	ADV
pos@evp1982m	@evp1982m	283.274	283.532	ADV
pos@evp1982m	@evp1982m	283.532	283.79	PUNCT
pos@evp1982m	@evp1982m	283.79	284.049	PUNCT
pos@evp1982m	@evp1982m	285.0	286.032	X
pos@evp1982m	@evp1982m	290.049	290.21	DET
pos@evp1982m	@evp1982m	290.21	290.371	PUNCT
pos@evp1982m	@evp1982m	290.371	290.533	PUNCT
pos@evp1982m	@evp1982m	294.017	294.218	SCONJ
pos@evp1982m	@evp1982m	294.218	294.419	SCONJ
pos@evp1982m	@evp1982m	294.419	294.62	ADV
pos@evp1982m	@evp1982m	294.62	294.821	ADV
pos@evp1982m	@evp1982m	294.821	295.022	PRON
pos@evp1982m	@evp1982m	295.022	295.223	PART
pos@evp1982m	@evp1982m	295.223	295.424	PRON
pos@evp1982m	@evp1982m	295.424	295.625	VERB
pos@evp1982m	@evp1982m	295.625	295.826	PUNCT
pos@evp1982m	@evp1982m	295.826	296.032	PUNCT
pos@evp1982m	@evp1982m	304.017	304.517	INTJ
pos@evp1982m	@evp1982m	304.517	305.017	ADV
pos@mel1952m	@mel1952m	0.11	0.453	ADV
pos@mel1952m	@mel1952m	0.453	0.796	PUNCT
pos@mel1952m	@mel1952m	0.796	1.139	SCONJ
pos@mel1952m	@mel1952m	1.139	1.482	VERB
pos@mel1952m	@mel1952m	1.482	1.825	ADV
pos@mel1952m	@mel1952m	1.825	2.168	ADV
pos@mel1952m	@mel1952m	2.168	2.511	ADJ
pos@mel1952m	@mel1952m	2.511	2.854	NOUN
pos@mel1952m	@mel1952m	2.854	3.197	VERB
pos@mel1952m	@mel1952m	3.197	3.54	ADP
pos@mel1952m	@mel1952m	3.54	3.883	PRON
pos@mel1952m	@mel1952m	3.883	4.226	SCONJ
pos@mel1952m	@mel1952m	4.226	4.569	VERB
pos@mel1952m	@mel1952m	4.569	4.912	NOUN
pos@mel1952m	@mel1952m	4.912	5.255	PUNCT
pos@mel1952m	@mel1952m	5.255	5.6	PUNCT
pos@mel1952m	@mel1952m	5.81	6.083	NOUN
pos@mel1952m	@mel1952m	6.083	6.356	PUNCT
pos@mel1952m	@mel1952m	6.356	6.63	PUNCT
pos@mel1952m	@mel1952m	6.71	6.967	PRON
pos@mel1952m	@mel1952m	6.967	7.224	PART
pos@mel1952m	@mel1952m	7.224	7.481	VERB
pos@mel1952m	@mel1952m	7.481	7.738	ADV
pos@mel1952m	@mel1952m	7.738	7.995	ADP
pos@mel1952m	@mel1952m	7.995	8.252	NUM
pos@mel1952m	@mel1952m	8.252	8.509	ADJ
pos@mel1952m	@mel1952m	8.509	8.766	NOUN
pos@mel1952m	@mel1952m	8.766	9.023	PART
pos@mel1952m	@mel1952m	9.023	9.28	DET
pos@mel1952m	@mel1952m	9.28	9.537	NOUN
pos@mel1952m	@mel1952m	9.537	9.794	NOUN
pos@mel1952m	@mel1952m	9.794	10.051	PUNCT
pos@mel1952m	@mel1952m	10.051	10.32	PUNCT
pos@mel1952m	@mel1952m	10.4	10.676	PRON
pos@mel1952m	@mel1952m	10.676	10.952	VERB
pos@mel1952m	@mel1952m	10.952	11.228	NOUN
pos@mel1952m	@mel1952m	11.228	11.504	NOUN
pos@mel1952m	@mel1952m	11.504	11.78	PUNCT
pos@mel1952m	@mel1952m	11.78	12.06	PUNCT
pos@mel1952m	@mel1952m	12.215	12.515	NOUN
pos@mel1952m	@mel1952m	12.515	12.815	ADV
pos@mel1952m	@mel1952m	12.815	13.115	VERB
pos@mel1952m	@mel1952m	13.115	13.415	PUNCT
pos@mel1952m	@mel1952m	13.415	13.715	NOUN
pos@mel1952m	@mel1952m	13.715	14.015	DET
pos@mel1952m	@mel1952m	14.015	14.315	NOUN
pos@mel1952m	@mel1952m	14.315	14.615	PUNCT
pos@mel1952m	@mel1952m	14.615	14.915	INTJ
pos@mel1952m	@mel1952m	14.915	15.215	PUNCT
pos@mel1952m	@mel1952m	15.215	15.515	ADJ
pos@mel1952m	@mel1952m	15.515	15.815	PUNCT
pos@mel1952m	@mel1952m	15.815	16.115	PUNCT
pos@mel1952m	@mel1952m	21.36	21.49	INTJ
pos@mel1952m	@mel1952m	22.49	22.86	ADV
pos@mel1952m	@mel1952m	22.91	23.31	ADV
pos@mel1952m	@mel1952m	23.49	23.68	INTJ
pos@mel1952m	@mel1952m	23.71	24.53	ADV
pos@mel1952m	@mel1952m	24.915	25.315	ADV
pos@mel1952m	@mel1952m	25.9	26.29	ADV
pos@mel1952m	@mel1952m	27.4	27.71	ADV
pos@mel1952m	@mel1952m	43.485	43.585	INTJ
pos@mel1952m	@mel1952m	43.585	43.685	PUNCT
pos@mel1952m	@mel1952m	43.685	43.785	PUNCT
pos@mel1952m	@mel1952m	56.905	57.021	PRON
pos@mel1952m	@mel1952m	57.021	57.137	VERB
pos@mel1952m	@mel1952m	57.137	57.253	CCONJ
pos@mel1952m	@mel1952m	57.253	57.369	ADP
pos@mel1952m	@mel1952m	57.369	57.485	PRON
pos@mel1952m	@mel1952m	57.485	57.601	PUNCT
pos@mel1952m	@mel1952m	57.601	57.72	PUNCT
pos@mel1952m	@mel1952m	58.7	59.068	ADP
pos@mel1952m	@mel1952m	59.068	59.436	PRON
pos@mel1952m	@mel1952m	59.436	59.804	ADJ
pos@mel1952m	@mel1952m	59.804	60.172	NOUN
pos@mel1952m	@mel1952m	60.172	60.54	PROPN
pos@mel1952m	@mel1952m	60.54	60.908	CCONJ
pos@mel1952m	@mel1952m	60.908	61.276	NOUN
pos@mel1952m	@mel1952m	61.276	61.644	ADV
pos@mel1952m	@mel1952m	61.644	62.012	ADJ
pos@mel1952m	@mel1952m	62.012	62.38	NOUN
pos@mel1952m	@mel1952m	62.38	62.748	PUNCT
pos@mel1952m	@mel1952m	62.748	63.12	PUNCT
pos@mel1952m	@mel1952m	63.205	63.386	PRON
pos@mel1952m	@mel1952m	63.386	63.567	PRON
pos@mel1952m	@mel1952m	63.567	63.748	VERB
pos@mel1952m	@mel1952m	63.748	63.929	PUNCT
pos@mel1952m	@mel1952m	63.929	64.11	PUNCT
pos@mel1952m	@mel1952m	64.505	64.824	PART
pos@mel1952m	@mel1952m	64.824	65.143	DET
pos@mel1952m	@mel1952m	65.143	65.462	NOUN
pos@mel1952m	@mel1952m	65.462	65.781	INTJ
pos@mel1952m	@mel1952m	65.781	66.1	INTJ
pos@mel1952m	@mel1952m	66.1	66.419	PRON
pos@mel1952m	@mel1952m	66.419	66.738	AUX
pos@mel1952m	@mel1952m	66.738	67.057	VERB
pos@mel1952m	@mel1952m	67.057	67.376	INTJ
pos@mel1952m	@mel1952m	67.376	67.695	INTJ
pos@mel1952m	@mel1952m	67.695	68.014	VERB
pos@mel1952m	@mel1952m	68.014	68.333	PROPN
pos@mel1952m	@mel1952m	68.333	68.652	ADP
pos@mel1952m	@mel1952m	68.652	68.971	NOUN
pos@mel1952m	@mel1952m	68.971	69.29	PUNCT
pos@mel1952m	@mel1952m	69.29	69.61	PUNCT
pos@mel1952m	@mel1952m	69.707	70.0	PRON
pos@mel1952m	@mel1952m	70.0	70.293	ADV
pos@mel1952m	@mel1952m	70.293	70.586	ADJ
pos@mel1952m	@mel1952m	70.586	70.879	NOUN
pos@mel1952m	@mel1952m	70.879	71.172	SCONJ
pos@mel1952m	@mel1952m	71.172	71.465	SCONJ
pos@mel1952m	@mel1952m	71.465	71.758	X
pos@mel1952m	@mel1952m	71.758	72.051	PUNCT
pos@mel1952m	@mel1952m	72.051	72.344	PUNCT
pos@mel1952m	@mel1952m	72.344	72.637	INTJ
pos@mel1952m	@mel1952m	72.637	72.93	INTJ
pos@mel1952m	@mel1952m	72.93	73.223	INTJ
pos@mel1952m	@mel1952m	73.223	73.516	INTJ
pos@mel1952m	@mel1952m	73.516	73.809	PUNCT
pos@mel1952m	@mel1952m	73.809	74.11	PUNCT
pos@mel1952m	@mel1952m	74.499	74.754	CCONJ
pos@mel1952m	@mel1952m	74.754	75.009	ADP
pos@mel1952m	@mel1952m	75.009	75.264	DET
pos@mel1952m	@mel1952m	75.264	75.519	NOUN
pos@mel1952m	@mel1952m	75.519	75.774	NOUN
pos@mel1952m	@mel1952m	75.774	76.029	SCONJ
pos@mel1952m	@mel1952m	76.029	76.284	PART
pos@mel1952m	@mel1952m	76.284	76.539	ADJ
pos@mel1952m	@mel1952m	76.539	76.794	PUNCT
pos@mel1952m	@mel1952m	76.794	77.049	INTJ
pos@mel1952m	@mel1952m	77.049	77.304	PUNCT
pos@mel1952m	@mel1952m	77.304	77.559	INTJ
pos@mel1952m	@mel1952m	77.559	77.814	PUNCT
pos@mel1952m	@mel1952m	77.814	78.069	NOUN
pos@mel1952m	@mel1952m	78.069	78.324	PUNCT
pos@mel1952m	@mel1952m	78.324	78.579	INTJ
pos@mel1952m	@mel1952m	78.579	78.834	PUNCT
pos@mel1952m	@mel1952m	78.834	79.089	NOUN
pos@mel1952m	@mel1952m	79.089	79.344	PUNCT
pos@mel1952m	@mel1952m	79.344	79.608	PUNCT
pos@mel1952m	@mel1952m	80.0	80.106	PART
pos@mel1952m	@mel1952m	80.106	80.212	PART
pos@mel1952m	@mel1952m	80.212	80.318	PUNCT
pos@mel1952m	@mel1952m	80.318	80.425	PUNCT
pos@mel1952m	@mel1952m	80.604	80.87	CCONJ
pos@mel1952m	@mel1952m	80.87	81.136	PART
pos@mel1952m	@mel1952m	81.136	81.402	NOUN
pos@mel1952m	@mel1952m	81.402	81.668	NOUN
pos@mel1952m	@mel1952m	81.668	81.934	DET
pos@mel1952m	@mel1952m	81.934	82.2	NOUN
pos@mel1952m	@mel1952m	82.2	82.466	NOUN
pos@mel1952m	@mel1952m	82.466	82.732	PUNCT
pos@mel1952m	@mel1952m	82.732	83.0	PUNCT
pos@mel1952m	@mel1952m	83.907	84.015	PART
pos@mel1952m	@mel1952m	84.015	84.123	PART
pos@mel1952m	@mel1952m	84.123	84.231	PUNCT
pos@mel1952m	@mel1952m	84.231	84.341	PUNCT
pos@mel1952m	@mel1952m	84.395	84.722	PROPN
pos@mel1952m	@mel1952m	84.722	85.049	PUNCT
